time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.087609238451935,0.254736,-1.059536,-0.984296,0.03904,0.03904,0.03904,-3.15098,15.046576,-1.688282,3.43,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1564117365512832,1.4878146122234734,1.1924190965982242,0.2594233582530812,-1.0597866034691543,-0.9832433602409969
0.0888607990012484,0.25864,-1.060024,-0.98332,0.015616,0.015616,0.015616,-3.152541,15.039328,-1.690226,2.31,0.0,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18069097623315,1.4866691185827887,1.3588092353373151,0.2596841776147446,-1.0598159016520918,-0.9831816909279665
0.0901123595505618,0.263032,-1.060512,-0.98088,0.031232,0.031232,0.031232,-3.154008,15.053757,-1.691734,0.63,0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2053147153143784,1.4842027264293984,1.532300951692107,0.2599623187120987,-1.0598475826988385,-0.9831146056370524
0.0913639200998751,0.264008,-1.060512,-0.98088,0.046848,0.046848,0.046848,-3.153747,15.025164,-1.695257,-0.28,0.42,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2302775563850024,1.4803899760630688,1.7129481624069982,0.2602580331484921,-1.0598817036626709,-0.9830420025098997
0.0926154806491885,0.262544,-1.060512,-0.981368,0.03904,0.03904,0.03904,-3.151938,15.010812,-1.696353,-0.35,0.28,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2555728942033069,1.4752066724203243,1.9007949376142983,0.2605715519159179,-1.0599183195157473,-0.9829637844756716
0.0938670411985018,0.261568,-1.060024,-0.981368,0.023424,0.023424,0.023424,-3.151483,15.010909,-1.699825,-0.28,0.42,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2811928898030658,1.468629989225337,2.0958750660333823,0.26090308432733145,-1.0599574829787601,-0.9828798596077247
0.0951186017478152,0.259128,-1.060024,-0.982832,0.031232,0.031232,0.031232,-3.156192,15.025476,-1.703531,0.77,0.07,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3071284491820676,1.4606385750109179,2.298211628600737,0.26125281692472263,-1.0599992443449495,-0.9827901414987571
0.0963701622971286,0.257664,-1.060024,-0.983808,0.023424,0.023424,0.023424,-3.155694,15.039908,-1.706545,1.54,0.28,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333692070158303,1.4512126606897107,2.507816582782453,0.26162091236897217,-1.0600436512995546,-0.9826945496529009
0.0976217228464419,0.257176,-1.060024,-0.98332,0.03904,0.03904,0.03904,-3.154157,15.011174,-1.706364,2.03,0.14,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3599035158392543,1.440334168342698,2.724690359738552,0.2620075083283359,-1.0600907487367162,-0.9825930098883238
0.0988732833957553,0.256688,-1.060024,-0.983808,0.015616,0.015616,0.015616,-3.152392,14.98249,-1.707919,2.87,0.0,-0.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.386718441109662,1.4279868208973092,2.948821476155602,0.2624127163859443,-1.0601405785755456,-0.9824854547417475
