time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.5143929912390488,-2.111336,-2.580351,2.49842,-0.374784,-0.515328,-0.1952,-13.575548,49.236424,-4.369457,15.89,38.919998,-75.669998,0.0,0.437158869272425,-2.8810293659096207,-3.650902404482046,0.021489443612064202,1.4690136614730338,2.8998238416000994,-175.19051517176857,-14.885440516325012,35.64201178149522,-3.3966034763827957,0.8736300642134653,1.6454844011223793
0.5156445556946183,-1.515308,-2.436456,2.008568,-0.288896,-0.640256,-0.327936,-12.830495,49.424284,-4.516596,17.99,44.66,-78.610001,0.0,0.44063740810929475,-2.8832252160647434,-3.6610649516394624,0.022038752922065297,1.4654064933992075,2.895248142378496,-175.08898250169116,-14.544273912625574,37.1498980802603,-3.2502318561888237,0.6584205472325904,1.6315675690911537
0.5168961201501877,-0.817721,-2.224149,1.391891,-0.257664,-0.726144,-0.421632,-12.095946,49.596068,-4.667478,9.59,40.669998,-75.809998,0.0,0.44394201658861654,-2.8852267154141122,-3.671201693415849,0.022592307005105262,1.4617966986986577,2.8906597402226417,-174.9960606340092,-14.186971295671999,38.69571529449542,-3.1046124803828397,0.45112446941771633,1.61665178025302
0.5181476846057572,0.157981,-1.894224,0.476958,-0.210816,-0.804224,-0.499712,-11.436684,49.691301,-4.82794,-0.28,28.280001,-64.75,0.0,0.44707404608548035,-2.887047319611306,-3.681308641985088,0.02314988902179746,1.4581845121936352,2.886058669925144,-174.9127114167855,-13.813246936043036,40.280617524837425,-2.9599409324554933,0.25176256544897574,1.6007904763058793
0.5193992490613266,0.998278,-1.58459,-0.331892,-0.210816,-0.812032,-0.515328,-10.658334,49.609004,-4.881305,-8.61,12.53,-48.16,0.0,0.45003516760779133,-2.8887006856205995,-3.6913821130241176,0.023711284024108614,1.4545701517397982,2.881444971079707,-174.83996360647106,-13.422866076219858,41.90572310597281,-2.816406787090924,0.060340945780891865,1.5840380206981266
0.5206508135168961,1.42398,-1.347397,-0.831246,-0.1952,-0.7808,-0.484096,-10.304221,49.610633,-5.372457,-8.75,0.07,-35.139999,0.0,0.4528273693253438,-2.8902006461564356,-3.7014187551896534,0.024276279353854027,1.4509538179902504,2.8768186876828272,-174.7789125602979,-13.015654947376666,43.57210653150359,-2.6741932252846277,-0.12314840629708791,1.5664493992135273
0.5219023779724656,1.636369,-1.119806,-1.121963,-0.203008,-0.70272,-0.398208,-10.205928,49.656454,-5.555057,1.05,-9.8,-20.790001,0.0,0.4554529535457803,-2.891561181543029,-3.711415581405439,0.024844665037753375,1.4473356941931919,2.872179867697473,-174.73071894773483,-12.591511464940442,45.28079001442737,-2.533476682750408,-0.2987271139760795,1.5480799322947707
0.523153942428035,1.510689,-1.023198,-0.9917,-0.218624,-0.640256,-0.304512,-10.182639,49.776645,-5.715432,17.08,-11.83,-14.84,0.0,0.45791453304628055,-2.8927963886085464,-3.7213700016848015,0.025416234178299066,1.443715946026639,2.8675285625766413,-174.69660634441382,-12.150416517956712,47.03273469121257,-2.3944265375398244,-0.46642986772917167,1.5289850063216928
0.5244055068836045,1.251515,-1.000236,-0.642577,-0.226432,-0.569984,-0.210816,-10.148451,50.002555,-5.865258,23.799999,-7.91,-16.52,0.0,0.4602150266534786,-2.89392044623576,-3.7312798571187966,0.025990783339563017,1.4400947214741706,2.862864826745099,-174.67785757123588,-11.69244573922023,48.8288314713211,-2.257204840428479,-0.6263038722821912,1.5092198290401437
0.5256570713391739,0.747777,-1.026921,-0.095645,-0.23424,-0.515328,-0.203008,-10.046941,50.183052,-5.987451,19.809999,2.66,-26.18,0.0,0.462357653946116,-2.8949475772111524,-3.7411434545636695,0.026568112926921933,1.4364721507461065,2.858188717038164,-174.67580964189372,-11.217781614885409,50.6698915304177,-2.121966088704505,-0.7784082837101517,1.4888392114204398
0.5269086357947435,0.20505,-1.124565,0.219089,-0.242048,-0.50752,-0.23424,-9.524972,50.60907,-6.268281,21.49,10.71,-41.509998,0.0,0.4643459289361911,-2.895892006048776,-3.7509596014643405,0.027148027559514138,1.43284834625095,2.85350029209697,-174.6918471853673,-10.72672576136185,52.55663644436133,-1.9888570412561628,-0.9228136397257239,1.4678973751759126
0.5281602002503129,0.011654,-1.134232,0.286252,-0.1952,-0.562176,-0.281088,-9.127737,50.810895,-6.445246,20.719999,13.58,-51.73,0.0,0.46618365256615923,-2.896767912515837,-3.760727640154569,0.02773033643404624,1.4292234026223114,2.848799611720488,-174.7273942183858,-10.219711161350686,54.48968796122473,-1.858016570650559,-1.0596012853437695,1.4464477828385829
0.5294117647058824,0.095521,-0.989075,0.191017,-0.140544,-0.655872,-0.31232,-8.712293,51.034,-6.647876,22.4,11.62,-53.34,0.0,0.46787490384390207,-2.897589380656628,-3.7704474808804513,0.02831485367835794,1.425597396806809,2.8440867361754094,-174.78390415797975,-9.69731411049538,56.46955740840783,-1.7295755466586702,-1.1888627954599318,1.4245429864526664
0.5306633291614519,0.477285,-0.774791,0.017713,-0.132736,-0.749568,-0.327936,-8.337991,51.277126,-6.856167,19.74,7.07,-47.110001,0.0,0.46942402942631684,-2.89837034320271,-3.7801196327036077,0.028901398692920053,1.4219703882186616,2.8393617254660324,-174.86284798637422,-9.160265584537232,58.49663473049301,-1.6036567459816202,-1.3106993957251831,1.4022344917470522
0.5319148936170213,0.948936,-0.574058,-0.139847,-0.124928,-0.772992,-0.343552,-8.0253,51.442408,-7.05025,15.19,0.42,-37.799999,0.0,0.4708356314594805,-2.899124521371883,-3.7897452313569873,0.029489796478205252,1.4183424189667377,2.8346246385673712,-174.96570050947764,-8.60946169724133,60.57117715163496,-1.4803747848143427,-1.4252213835367746,1.3795726363411307
0.5331664580725908,1.253611,-0.477711,-0.247934,-0.163968,-0.765184,-0.327936,-7.803011,51.598011,-7.245359,12.32,-4.48,-30.52,0.0,0.47211455349072123,-2.8998653601966047,-3.799326063054994,0.030079877945633434,1.4147135141597487,2.829875532625937,-175.09392468633297,-8.04597288359595,62.693297456329766,-1.3598360735037152,-1.5325475517044505,1.356606482106524
0.5344180225281602,1.536868,-0.432393,-0.304033,-0.15616,-0.749568,-0.31232,-7.562248,51.826571,-7.614266,9.66,-10.92,-21.91,0.0,0.47326586428655676,-2.9006059596828724,-3.8088645832077113,0.03067148020957413,1.4110836822949933,2.825114462133908,-175.24895405064382,-7.471051412454396,64.86295188708911,-1.2421387947268625,-1.6328046178315194,1.3333837226815983
0.5356695869837297,1.702598,-0.430246,-0.242395,-0.187392,-0.74176,-0.281088,-7.54669,51.915165,-7.795136,4.48,-16.030001,-14.21,0.0,0.47429483942017214,-2.9013590022801687,-3.818363928964053,0.031264446857701016,1.4074529157355669,2.820341478083738,-175.43217329719232,-6.88613681014583,67.07992766914633,-1.1273729075911605,-1.7261266623475926,1.309950607287008
0.5369211514392992,1.685416,-0.476551,-0.10633,-0.187392,-0.679296,-0.23424,-7.584135,51.960438,-7.96718,2.52,-18.620001,-8.47,0.0,0.4752069405323544,-2.9021366773373094,-3.8278279245178246,0.0318586281968453,1.4038211912802367,2.8155566271115964,-175.64489716561135,-6.292858764491373,69.3438301926443,-1.0156201798929079,-1.812654577572313,1.2863518816179398
0.5381727158948686,1.401162,-0.598924,0.211177,-0.210816,-0.5856,-0.187392,-7.652907,52.021619,-8.119081,0.98,-17.57,-5.6,0.0,0.476007792219992,-2.9029506034214148,-3.837261078159761,0.03245388147140869,1.400188470829199,2.8107599506393326,-175.88834782128276,-5.693037080007057,71.65406991332435,-0.9069542499079928,-1.8925355294930915,1.2626307458677812
